Source.Port,Destination.Port,URG.Flag.Count,min_seg_size_forward,L7Protocol,ProtocolName
3128,64167,0,20,131,HTTP_PROXY
3128,55192,1,20,7,HTTP
3128,50756,1,20,131,HTTP_PROXY
60652,443,0,32,126,GOOGLE
49885,3128,0,20,131,HTTP_PROXY
49721,3128,0,20,147,WINDOWS_UPDATE
52881,3128,0,20,124,YOUTUBE
51304,443,0,20,91,SSL
3128,50860,0,20,131,HTTP_PROXY
3128,59163,0,20,131,HTTP_PROXY
49707,3128,0,20,131,HTTP_PROXY
55666,443,0,32,91,SSL
51232,3128,0,20,126,GOOGLE
57242,3128,0,20,131,HTTP_PROXY
54392,3128,0,20,131,HTTP_PROXY
44738,443,0,32,91,SSL
50490,3128,0,20,130,HTTP_CONNECT
49481,3128,0,20,131,HTTP_PROXY
40092,80,1,32,7,HTTP
59937,443,1,32,126,GOOGLE
443,59896,0,32,178,AMAZON
3128,3577,1,32,7,HTTP
58656,3128,0,20,130,HTTP_CONNECT
443,53430,1,32,126,GOOGLE
47436,443,1,32,126,GOOGLE
52319,3128,0,20,131,HTTP_PROXY
56898,443,0,32,124,YOUTUBE
44456,80,1,32,7,HTTP
443,43085,0,32,126,GOOGLE
3128,1862,1,20,7,HTTP
60270,3128,0,20,126,GOOGLE
59297,3128,0,20,131,HTTP_PROXY
443,43913,0,32,91,SSL
35526,443,0,32,91,SSL
46841,443,0,32,91,SSL
52444,3128,1,20,124,YOUTUBE
3128,50021,1,20,7,HTTP
52127,443,1,32,178,AMAZON
36088,443,0,32,91,SSL
54593,80,0,32,7,HTTP
61954,3128,0,20,130,HTTP_CONNECT
40125,80,0,32,7,HTTP
3128,59137,0,20,7,HTTP
38845,80,1,32,126,GOOGLE
53398,3128,0,20,126,GOOGLE
52907,3128,0,20,131,HTTP_PROXY
37817,443,0,32,126,GOOGLE
41923,443,1,32,126,GOOGLE
52565,3128,0,20,131,HTTP_PROXY
51033,3128,1,20,130,HTTP_CONNECT
53689,3128,0,20,120,TWITTER
3128,4509,1,32,7,HTTP
1906,3128,0,20,131,HTTP_PROXY
3128,61871,0,32,7,HTTP
61308,3128,0,20,131,HTTP_PROXY
45628,443,0,32,91,SSL
45882,443,0,32,126,GOOGLE
55261,3128,0,20,124,YOUTUBE
53734,3128,0,20,130,HTTP_CONNECT
40899,443,0,32,126,GOOGLE
35242,443,0,32,126,GOOGLE
50760,3128,0,20,126,GOOGLE
80,42647,0,32,7,HTTP
65136,3128,0,20,131,HTTP_PROXY
56494,3128,0,20,130,HTTP_CONNECT
65039,3128,0,20,126,GOOGLE
61816,3128,0,20,130,HTTP_CONNECT
3128,61875,0,20,7,HTTP
61942,3128,1,20,131,HTTP_PROXY
3128,49670,1,32,7,HTTP
41953,443,0,32,124,YOUTUBE
56059,443,0,32,124,YOUTUBE
53392,3128,0,20,122,GMAIL
49766,3128,0,20,131,HTTP_PROXY
3147,3128,0,20,121,DROPBOX
56641,443,0,32,120,TWITTER
47970,443,0,32,124,YOUTUBE
3128,49807,0,20,7,HTTP
3128,1527,0,20,7,HTTP
64375,3128,1,20,130,HTTP_CONNECT
60411,3128,0,20,124,YOUTUBE
40555,443,0,32,126,GOOGLE
3128,1427,1,32,91,SSL
443,54533,0,32,126,GOOGLE
3128,55883,0,20,131,HTTP_PROXY
43298,443,0,32,126,GOOGLE
49163,80,1,32,212,MICROSOFT
37011,443,0,32,126,GOOGLE
64616,3128,0,20,124,YOUTUBE
3128,50655,0,20,7,HTTP
3128,1931,1,20,7,HTTP
37652,80,1,32,126,GOOGLE
51530,3128,0,32,126,GOOGLE
55222,3128,0,20,126,GOOGLE
443,48732,0,32,126,GOOGLE
47405,80,0,32,7,HTTP
57073,3128,0,20,126,GOOGLE
49445,3128,0,20,126,GOOGLE
50913,3128,0,20,130,HTTP_CONNECT
35014,443,0,32,126,GOOGLE
3128,60357,1,20,131,HTTP_PROXY
53228,3128,0,20,130,HTTP_CONNECT
33607,443,0,32,178,AMAZON
3128,55702,0,20,131,HTTP_PROXY
49738,3128,0,20,131,HTTP_PROXY
3174,3128,0,20,131,HTTP_PROXY
54360,443,1,32,91,SSL
57953,3128,0,20,131,HTTP_PROXY
36833,443,0,32,126,GOOGLE
3128,52503,1,20,7,HTTP
47019,443,0,32,91,SSL
48169,80,1,32,7,HTTP
44607,443,0,32,91,SSL
80,37720,0,32,7,HTTP
64776,3128,1,32,131,HTTP_PROXY
60044,3128,0,32,131,HTTP_PROXY
3710,3128,0,32,131,HTTP_PROXY
57772,443,0,32,126,GOOGLE
56517,3128,0,20,122,GMAIL
50991,3128,0,32,130,HTTP_CONNECT
55240,3128,0,20,131,HTTP_PROXY
49377,443,0,32,126,GOOGLE
50797,3128,0,20,130,HTTP_CONNECT
62063,3128,0,20,126,GOOGLE
60867,3128,0,32,126,GOOGLE
3128,57820,1,20,131,HTTP_PROXY
443,40468,1,32,126,GOOGLE
62419,3128,1,20,131,HTTP_PROXY
58731,80,0,32,126,GOOGLE
44825,443,0,32,91,SSL
51419,3128,0,20,147,WINDOWS_UPDATE
51068,3128,0,20,126,GOOGLE
3128,51419,1,20,7,HTTP
50114,3128,0,20,119,FACEBOOK
3128,49496,0,20,131,HTTP_PROXY
53553,3128,0,20,126,GOOGLE
60576,80,0,32,7,HTTP
54358,3128,0,20,131,HTTP_PROXY
3128,49836,1,20,7,HTTP
3128,54052,0,20,7,HTTP
45264,443,0,32,91,SSL
62163,3128,0,20,131,HTTP_PROXY
443,54870,0,32,126,GOOGLE
3128,51126,0,32,131,HTTP_PROXY
50689,3128,0,20,130,HTTP_CONNECT
58546,443,0,32,91,SSL
59346,443,1,32,91,SSL
3128,55085,1,20,7,HTTP
1123,3128,1,20,130,HTTP_CONNECT
44842,443,0,32,126,GOOGLE
3128,49817,1,32,7,HTTP
2148,3128,0,20,91,SSL
62228,3128,0,20,126,GOOGLE
47986,443,0,32,91,SSL
36027,443,1,32,91,SSL
51892,443,0,32,126,GOOGLE
3128,52371,1,32,7,HTTP
37732,443,0,32,91,SSL
3128,50881,1,20,7,HTTP
3128,50526,0,20,131,HTTP_PROXY
42377,443,1,32,126,GOOGLE
51066,3128,0,20,126,GOOGLE
61388,3128,0,20,131,HTTP_PROXY
3128,50215,0,20,7,HTTP
443,32974,0,32,91,SSL
443,51182,0,32,126,GOOGLE
36751,443,0,32,91,SSL
40381,443,0,32,91,SSL
53298,80,0,32,178,AMAZON
40008,443,0,32,126,GOOGLE
65411,3128,0,20,131,HTTP_PROXY
60421,3128,1,20,130,HTTP_CONNECT
55929,80,0,32,7,HTTP
47640,80,1,32,7,HTTP
49031,443,0,32,126,GOOGLE
55329,3128,1,20,124,YOUTUBE
49186,3128,0,20,131,HTTP_PROXY
3128,1361,0,20,7,HTTP
443,52248,0,32,126,GOOGLE
49957,3128,1,20,126,GOOGLE
53031,3128,0,32,7,HTTP
49791,3128,0,20,126,GOOGLE
58856,3128,0,20,126,GOOGLE
53002,3128,0,20,126,GOOGLE
62066,3128,0,20,126,GOOGLE
35812,443,0,32,126,GOOGLE
50183,3128,1,20,7,HTTP
443,44897,0,32,126,GOOGLE
33759,80,1,32,7,HTTP
49640,443,0,32,91,SSL
3128,50160,1,20,131,HTTP_PROXY
57582,443,0,32,126,GOOGLE
3128,52826,1,20,7,HTTP
2780,3128,0,20,131,HTTP_PROXY
53042,80,0,32,126,GOOGLE
50375,3128,0,32,130,HTTP_CONNECT
38140,443,1,32,126,GOOGLE
57086,3128,0,20,131,HTTP_PROXY
57268,3128,0,20,126,GOOGLE
47916,443,0,32,126,GOOGLE
443,53082,0,32,126,GOOGLE
46049,80,0,32,126,GOOGLE
53116,443,0,32,126,GOOGLE
34235,443,1,32,126,GOOGLE
57313,443,0,32,126,GOOGLE
49161,443,0,32,126,GOOGLE
51763,3128,0,20,131,HTTP_PROXY
49646,3128,0,20,126,GOOGLE
38570,443,0,32,121,DROPBOX
443,59765,0,32,126,GOOGLE
59688,3128,0,20,130,HTTP_CONNECT
52302,3128,0,20,124,YOUTUBE
37905,443,0,32,91,SSL
54127,3128,0,20,131,HTTP_PROXY
49829,443,0,32,91,SSL
35606,443,0,32,91,SSL
62104,3128,0,20,142,WHATSAPP
3128,52119,1,32,7,HTTP
53344,3128,0,20,126,GOOGLE
49498,3128,1,32,126,GOOGLE
50793,3128,0,20,130,HTTP_CONNECT
50100,3128,0,20,126,GOOGLE
44680,443,1,32,124,YOUTUBE
40442,443,0,32,91,SSL
5996,3128,1,20,126,GOOGLE
52087,3128,1,20,130,HTTP_CONNECT
44769,80,0,32,178,AMAZON
3128,54854,1,20,7,HTTP
443,35285,0,32,126,GOOGLE
44227,443,0,32,126,GOOGLE
3128,52309,0,20,131,HTTP_PROXY
36026,443,0,32,91,SSL
34575,80,1,32,126,GOOGLE
3128,2163,0,20,130,HTTP_CONNECT
50649,443,0,32,91,SSL
53667,3128,0,20,130,HTTP_CONNECT
46829,80,1,32,220,CLOUDFLARE
3128,1135,1,20,7,HTTP
37656,443,0,32,91,SSL
52563,3128,0,20,178,AMAZON
36801,443,1,32,124,YOUTUBE
57090,80,0,32,7,HTTP
3128,52341,1,20,131,HTTP_PROXY
50348,3128,0,20,131,HTTP_PROXY
51473,3128,0,20,126,GOOGLE
56833,3128,1,20,130,HTTP_CONNECT
45383,80,1,32,7,HTTP
56756,443,0,32,124,YOUTUBE
3128,51547,0,32,131,HTTP_PROXY
44068,80,0,32,7,HTTP
443,52956,0,32,126,GOOGLE
54050,3128,0,20,124,YOUTUBE
46498,80,0,32,178,AMAZON
58629,443,1,32,125,SKYPE
37403,443,0,32,91,SSL
59117,3128,0,20,126,GOOGLE
35445,80,1,32,212,MICROSOFT
3128,51053,0,20,7,HTTP
39508,443,0,32,126,GOOGLE
33639,443,0,32,126,GOOGLE
52577,3128,0,20,131,HTTP_PROXY
3128,53932,1,20,7,HTTP
58710,3128,0,20,126,GOOGLE
49922,3128,0,20,126,GOOGLE
51549,443,1,32,91,SSL
50709,3128,0,20,120,TWITTER
443,50884,0,32,126,GOOGLE
42061,443,0,32,126,GOOGLE
3128,63890,0,20,131,HTTP_PROXY
48194,443,0,20,91,SSL
51715,443,0,32,126,GOOGLE
58934,3128,0,20,130,HTTP_CONNECT
3128,51560,1,32,7,HTTP
64003,3128,0,20,130,HTTP_CONNECT
3128,53704,0,32,7,HTTP
443,51646,0,32,91,SSL
50754,3128,0,20,126,GOOGLE
3128,49202,0,20,7,HTTP
61487,3128,0,20,7,HTTP
34344,80,0,32,178,AMAZON
3128,56998,1,20,7,HTTP
43936,443,0,32,91,SSL
59032,3128,1,20,130,HTTP_CONNECT
52032,80,0,32,7,HTTP
3128,55348,1,20,7,HTTP
51072,3128,0,20,131,HTTP_PROXY
59059,3128,1,20,130,HTTP_CONNECT
53844,3128,0,20,126,GOOGLE
51018,3128,0,20,126,GOOGLE
55502,443,1,32,126,GOOGLE
59034,80,0,32,178,AMAZON
46429,443,1,32,91,SSL
443,47675,0,32,126,GOOGLE
45929,443,1,32,126,GOOGLE
47633,443,0,32,126,GOOGLE
45804,443,0,32,126,GOOGLE
37886,5228,1,32,126,GOOGLE
51210,3128,0,20,130,HTTP_CONNECT
4506,3128,1,32,130,HTTP_CONNECT
3128,49396,1,20,7,HTTP
62991,3128,0,20,124,YOUTUBE
44108,443,0,32,126,GOOGLE
1710,3128,0,20,126,GOOGLE
1442,3128,0,20,131,HTTP_PROXY
53903,3128,0,20,126,GOOGLE
48882,3128,0,32,131,HTTP_PROXY
54353,3128,0,20,124,YOUTUBE
51310,3128,0,20,126,GOOGLE
53657,443,0,32,91,SSL
41981,80,1,32,126,GOOGLE
3128,61291,1,20,7,HTTP
57875,443,0,32,91,SSL
50119,3128,0,20,130,HTTP_CONNECT
3128,52245,1,20,7,HTTP
54700,3128,0,20,124,YOUTUBE
1906,3128,0,20,126,GOOGLE
3128,50824,1,20,7,HTTP
2251,3128,1,32,130,HTTP_CONNECT
53244,443,0,32,126,GOOGLE
3128,51075,0,20,7,HTTP
59205,3128,0,20,131,HTTP_PROXY
51103,3128,1,20,130,HTTP_CONNECT
3128,51224,0,20,131,HTTP_PROXY
55836,443,0,32,124,YOUTUBE
64029,3128,0,20,130,HTTP_CONNECT
50339,3128,0,20,131,HTTP_PROXY
3128,55395,1,20,130,HTTP_CONNECT
2911,3128,1,32,130,HTTP_CONNECT
50084,3128,0,20,124,YOUTUBE
3128,51283,1,32,7,HTTP
48935,443,0,32,126,GOOGLE
1244,3128,0,20,126,GOOGLE
51101,3128,1,20,130,HTTP_CONNECT
443,33945,0,32,91,SSL
50223,3128,1,20,124,YOUTUBE
3128,53172,1,32,7,HTTP
48053,443,1,32,126,GOOGLE
49441,3128,1,32,126,GOOGLE
3128,53644,1,20,131,HTTP_PROXY
3128,58776,1,20,7,HTTP
50181,3128,0,20,7,HTTP
33673,443,0,32,125,SKYPE
50677,3128,0,20,126,GOOGLE
35830,443,0,32,126,GOOGLE
53334,3128,0,20,122,GMAIL
52639,443,0,20,91,SSL
49287,3128,0,20,126,GOOGLE
38757,80,0,32,7,HTTP
46699,443,0,32,124,YOUTUBE
56581,443,1,32,91,SSL
51880,443,0,32,126,GOOGLE
49213,3128,0,20,7,HTTP
50303,443,0,32,91,SSL
46590,443,0,32,126,GOOGLE
39624,443,1,32,91,SSL
56890,443,0,32,126,GOOGLE
42626,443,0,32,126,GOOGLE
48630,443,0,32,126,GOOGLE
48144,443,0,32,126,GOOGLE
3128,55106,1,32,7,HTTP
56257,3128,0,20,7,HTTP
53899,443,0,32,124,YOUTUBE
443,60373,0,32,126,GOOGLE
3128,55888,0,20,131,HTTP_PROXY
36695,443,0,32,178,AMAZON
55285,3128,0,20,122,GMAIL
56112,443,0,32,178,AMAZON
443,59040,0,32,126,GOOGLE
51445,80,0,32,7,HTTP
443,57622,0,32,91,SSL
33163,443,0,32,126,GOOGLE
60718,443,0,20,212,MICROSOFT
3128,59307,1,20,7,HTTP
3128,49384,1,20,7,HTTP
55235,3128,0,20,131,HTTP_PROXY
51497,3128,0,20,131,HTTP_PROXY
51620,3128,0,20,131,HTTP_PROXY
49622,80,1,32,7,HTTP
42651,443,1,32,70,YAHOO
64468,3128,0,20,130,HTTP_CONNECT
56737,3128,0,20,131,HTTP_PROXY
33786,443,0,32,124,YOUTUBE
3128,54735,1,20,7,HTTP
47925,443,1,32,91,SSL
49308,443,0,32,124,YOUTUBE
443,49615,0,32,126,GOOGLE
3128,50465,1,20,7,HTTP
49036,443,0,32,91,SSL
39153,443,1,32,91,SSL
36462,443,1,32,126,GOOGLE
52578,80,0,32,7,HTTP
3128,55258,1,20,7,HTTP
3128,53906,1,20,7,HTTP
60298,443,0,32,126,GOOGLE
51103,3128,0,20,126,GOOGLE
42904,80,0,32,40,CONTENT_FLASH
49394,3128,0,20,126,GOOGLE
39342,80,1,32,7,HTTP
58280,443,1,32,119,FACEBOOK
51408,3128,0,20,142,WHATSAPP
45745,80,0,32,178,AMAZON
63325,3128,0,20,145,APPLE_ITUNES
49287,3128,0,20,126,GOOGLE
53112,3128,0,20,130,HTTP_CONNECT
3128,49614,1,20,7,HTTP
49425,443,1,32,119,FACEBOOK
3128,50182,0,20,7,HTTP
53964,3128,0,20,130,HTTP_CONNECT
3128,53659,1,20,7,HTTP
55864,3128,0,20,131,HTTP_PROXY
3128,61874,1,20,7,HTTP
42853,443,0,32,91,SSL
54361,443,0,32,126,GOOGLE
49454,443,0,20,91,SSL
3128,55771,1,20,7,HTTP
53029,443,1,32,212,MICROSOFT
52576,3128,0,20,131,HTTP_PROXY
50844,3128,0,20,131,HTTP_PROXY
59172,3128,0,20,126,GOOGLE
57958,443,0,32,122,GMAIL
32978,443,0,32,221,MS_ONE_DRIVE
50291,3128,0,20,126,GOOGLE
55314,80,1,32,7,HTTP
52277,3128,0,20,147,WINDOWS_UPDATE
57047,3128,1,20,130,HTTP_CONNECT
50415,3128,0,32,131,HTTP_PROXY
3365,3128,0,20,70,YAHOO
44168,443,0,32,91,SSL
41286,443,0,32,126,GOOGLE
3128,49879,1,20,131,HTTP_PROXY
35583,443,0,32,91,SSL
3128,52643,0,20,7,HTTP
59855,443,0,32,91,SSL
47641,443,0,32,125,SKYPE
53298,3128,0,20,126,GOOGLE
54932,3128,1,20,130,HTTP_CONNECT
55883,443,0,32,126,GOOGLE
50871,3128,0,20,126,GOOGLE
50370,3128,0,20,126,GOOGLE
55926,3128,0,20,130,HTTP_CONNECT
53435,3128,0,20,131,HTTP_PROXY
49764,3128,0,20,131,HTTP_PROXY
38885,443,1,32,126,GOOGLE
49674,3128,0,20,131,HTTP_PROXY
60968,3128,0,20,131,HTTP_PROXY
49200,80,0,32,220,CLOUDFLARE
443,52033,0,32,126,GOOGLE
3128,49689,1,20,7,HTTP
3128,49379,0,20,7,HTTP
3128,51659,1,20,212,MICROSOFT
34543,443,0,32,126,GOOGLE
35605,443,1,32,91,SSL
34760,443,0,32,91,SSL
56851,80,0,32,7,HTTP
32791,443,0,32,126,GOOGLE
35383,443,1,32,126,GOOGLE
58893,3128,0,20,126,GOOGLE
41159,80,1,32,7,HTTP
443,54043,0,32,126,GOOGLE
49635,80,0,32,126,GOOGLE
50107,3128,0,20,124,YOUTUBE
58542,443,1,32,126,GOOGLE
64325,3128,0,20,130,HTTP_CONNECT
53655,3128,0,20,130,HTTP_CONNECT
50520,3128,1,20,126,GOOGLE
41065,443,0,32,126,GOOGLE
80,43873,0,32,7,HTTP
3128,52190,1,32,7,HTTP
54801,443,0,32,126,GOOGLE
55635,80,0,32,7,HTTP
34921,443,0,32,126,GOOGLE
64668,3128,0,20,130,HTTP_CONNECT
53589,3128,0,20,124,YOUTUBE
50547,3128,0,20,131,HTTP_PROXY
50008,3128,1,20,125,SKYPE
53541,3128,0,20,126,GOOGLE
3128,56861,0,20,126,GOOGLE
59972,3128,0,20,126,GOOGLE
54716,443,0,32,212,MICROSOFT
58134,3128,0,20,126,GOOGLE
50274,3128,0,20,130,HTTP_CONNECT
52173,443,0,32,91,SSL
2141,3128,0,20,131,HTTP_PROXY
60538,443,0,32,126,GOOGLE
3128,52865,1,20,7,HTTP
51037,3128,0,20,122,GMAIL
3128,50611,0,20,7,HTTP
58217,443,0,32,126,GOOGLE
59187,443,1,32,126,GOOGLE
41609,80,0,32,7,HTTP
56657,443,0,32,68,MSN
51411,3128,0,20,130,HTTP_CONNECT
55358,3128,0,20,126,GOOGLE
49814,3128,0,20,126,GOOGLE
54103,443,0,32,126,GOOGLE
43887,443,0,20,91,SSL
34131,80,1,32,7,HTTP
3128,62202,1,20,131,HTTP_PROXY
56980,3128,0,20,130,HTTP_CONNECT
44547,443,0,32,126,GOOGLE
4565,3128,0,20,131,HTTP_PROXY
35673,443,0,32,126,GOOGLE
53315,443,0,32,124,YOUTUBE
3128,63486,0,20,131,HTTP_PROXY
80,43267,0,32,126,GOOGLE
49805,3128,0,20,125,SKYPE
3128,50115,0,20,131,HTTP_PROXY
39905,443,0,32,126,GOOGLE
56991,3128,0,20,131,HTTP_PROXY
42973,80,0,32,178,AMAZON
51591,3128,0,20,124,YOUTUBE
51895,80,1,32,7,HTTP
55245,443,1,32,91,SSL
3128,50937,1,20,131,HTTP_PROXY
3128,54595,1,20,7,HTTP
45515,80,0,32,7,HTTP
48642,443,1,32,126,GOOGLE
43177,80,0,32,126,GOOGLE
49768,3128,0,20,130,HTTP_CONNECT
55626,443,0,32,91,SSL
52824,3128,0,20,126,GOOGLE
3128,53272,0,20,7,HTTP
47136,80,0,32,220,CLOUDFLARE
57171,443,0,32,126,GOOGLE
3128,55392,0,32,131,HTTP_PROXY
56691,80,1,32,7,HTTP
51179,3128,0,20,130,HTTP_CONNECT
59447,3128,0,20,124,YOUTUBE
49574,3128,0,32,131,HTTP_PROXY
48331,443,0,32,126,GOOGLE
64919,3128,0,20,131,HTTP_PROXY
55771,3128,1,20,121,DROPBOX
46112,443,0,32,126,GOOGLE
3128,1136,0,20,131,HTTP_PROXY
61445,3128,0,20,126,GOOGLE
35524,443,0,32,126,GOOGLE
57442,3128,1,20,124,YOUTUBE
59740,80,0,32,68,MSN
52077,443,0,32,122,GMAIL
55867,3128,1,20,124,YOUTUBE
49165,3128,0,20,131,HTTP_PROXY
54073,3128,0,20,131,HTTP_PROXY
51777,3128,0,20,126,GOOGLE
57696,3128,0,20,131,HTTP_PROXY
51027,3128,0,20,130,HTTP_CONNECT
3128,45890,0,32,7,HTTP
47624,80,0,32,7,HTTP
45554,3128,0,32,125,SKYPE
49435,3128,0,20,68,MSN
443,51130,0,32,126,GOOGLE
3128,1830,1,20,7,HTTP
443,34133,0,32,91,SSL
3128,57072,0,20,131,HTTP_PROXY
50153,3128,0,20,126,GOOGLE
55490,3128,0,20,130,HTTP_CONNECT
56465,80,0,32,7,HTTP
51424,3128,0,20,131,HTTP_PROXY
57774,3128,0,20,130,HTTP_CONNECT
3128,50686,1,20,7,HTTP
51883,3128,0,20,130,HTTP_CONNECT
50590,443,0,32,126,GOOGLE
49599,3128,0,20,126,GOOGLE
3128,52666,0,20,131,HTTP_PROXY
54096,3128,0,20,131,HTTP_PROXY
2458,3128,0,20,126,GOOGLE
49917,3128,1,20,130,HTTP_CONNECT
45125,443,0,20,91,SSL
50892,3128,0,20,124,YOUTUBE
34873,443,0,32,91,SSL
3128,1485,0,20,131,HTTP_PROXY
52420,443,1,32,126,GOOGLE
50261,443,1,32,126,GOOGLE
50992,3128,0,20,126,GOOGLE
1064,3128,1,32,130,HTTP_CONNECT
443,34907,0,32,126,GOOGLE
50875,3128,0,20,131,HTTP_PROXY
51477,80,1,32,7,HTTP
3128,1842,1,20,7,HTTP
443,56383,0,32,91,SSL
59173,443,0,20,178,AMAZON
55753,443,0,32,91,SSL
48283,80,0,32,7,HTTP
53375,3128,1,20,131,HTTP_PROXY
50954,443,1,32,91,SSL
53789,3128,0,20,131,HTTP_PROXY
33995,443,1,32,126,GOOGLE
32865,443,0,32,126,GOOGLE
49675,3128,0,20,131,HTTP_PROXY
443,60422,0,32,126,GOOGLE
50160,3128,0,20,91,SSL
64099,3128,1,20,130,HTTP_CONNECT
47078,443,0,32,126,GOOGLE
3128,50532,0,20,7,HTTP
58989,3128,0,32,212,MICROSOFT
3128,49898,0,20,7,HTTP
53602,443,1,32,147,WINDOWS_UPDATE
34819,443,1,32,126,GOOGLE
443,40896,0,32,126,GOOGLE
51751,443,1,32,126,GOOGLE
1455,3128,0,20,130,HTTP_CONNECT
37122,80,0,32,7,HTTP
45106,443,0,20,91,SSL
63007,3128,0,20,126,GOOGLE
1199,3128,0,20,126,GOOGLE
34046,443,0,32,125,SKYPE
46712,443,0,32,91,SSL
50732,3128,0,20,131,HTTP_PROXY
42152,443,0,32,91,SSL
56862,80,0,32,7,HTTP
49331,443,1,32,126,GOOGLE
34406,80,0,32,7,HTTP
55036,3128,0,20,131,HTTP_PROXY
52066,3128,0,20,147,WINDOWS_UPDATE
3128,53306,1,20,126,GOOGLE
49944,3128,0,20,124,YOUTUBE
58062,3128,0,20,130,HTTP_CONNECT
51413,3128,0,20,126,GOOGLE
3128,59361,1,20,7,HTTP
33851,3128,0,32,143,APPLE_ICLOUD
49889,3128,0,20,126,GOOGLE
46753,443,0,32,126,GOOGLE
3128,52365,0,20,131,HTTP_PROXY
40798,80,0,32,178,AMAZON
47799,80,0,32,7,HTTP
58392,443,1,32,121,DROPBOX
49544,3128,0,20,124,YOUTUBE
3128,50475,1,20,7,HTTP
3128,49572,1,20,7,HTTP
2459,3128,0,20,130,HTTP_CONNECT
53753,3128,0,20,124,YOUTUBE
80,53133,0,32,7,HTTP
36825,443,0,32,126,GOOGLE
51311,80,1,32,7,HTTP
56374,3128,0,32,130,HTTP_CONNECT
56583,3128,0,20,130,HTTP_CONNECT
3128,61277,1,20,7,HTTP
3128,53533,0,20,7,HTTP
49730,3128,0,20,131,HTTP_PROXY
41731,443,0,32,120,TWITTER
58555,80,0,32,126,GOOGLE
443,56815,0,32,126,GOOGLE
3128,51257,0,20,7,HTTP
51832,3128,0,20,126,GOOGLE
49334,3128,0,20,131,HTTP_PROXY
54944,53,0,20,5,DNS
50609,3128,0,20,126,GOOGLE
60430,3128,0,20,126,GOOGLE
80,42308,0,32,7,HTTP
1095,3128,0,20,131,HTTP_PROXY
60213,3128,0,20,131,HTTP_PROXY
43740,443,1,32,91,SSL
60708,3128,0,20,131,HTTP_PROXY
50326,3128,0,20,131,HTTP_PROXY
56035,80,0,32,7,HTTP
58703,3128,0,20,130,HTTP_CONNECT
64453,3128,0,20,126,GOOGLE
55513,3128,0,20,131,HTTP_PROXY
44847,443,0,32,91,SSL
53879,3128,1,20,126,GOOGLE
3128,51271,0,20,131,HTTP_PROXY
51254,80,0,32,7,HTTP
52398,3128,0,20,130,HTTP_CONNECT
80,53745,0,32,7,HTTP
56024,3128,0,20,131,HTTP_PROXY
2071,3128,0,20,219,OFFICE_365
56283,3128,0,20,68,MSN
40787,80,0,32,7,HTTP
3128,56249,1,20,7,HTTP
47630,80,0,32,178,AMAZON
50533,3128,0,20,131,HTTP_PROXY
53230,3128,0,20,122,GMAIL
1053,3128,1,32,130,HTTP_CONNECT
51062,3128,0,20,126,GOOGLE
43466,80,1,32,7,HTTP
2120,3128,0,32,130,HTTP_CONNECT
3128,1115,1,20,7,HTTP
39328,443,0,32,124,YOUTUBE
45052,80,0,32,7,HTTP
56303,3128,0,20,131,HTTP_PROXY
50114,3128,0,20,130,HTTP_CONNECT
52129,3128,0,20,178,AMAZON
50281,3128,0,20,131,HTTP_PROXY
52814,443,0,32,126,GOOGLE
51889,3128,0,20,126,GOOGLE
45622,443,0,32,124,YOUTUBE
49966,80,0,32,7,HTTP
55036,443,0,32,126,GOOGLE
50749,80,1,32,147,WINDOWS_UPDATE
443,55611,0,32,126,GOOGLE
44726,443,1,32,91,SSL
49632,3128,1,20,131,HTTP_PROXY
51705,443,0,32,91,SSL
35450,80,0,32,178,AMAZON
50806,3128,0,20,126,GOOGLE
57815,443,0,32,119,FACEBOOK
51782,3128,0,20,131,HTTP_PROXY
443,38162,0,32,91,SSL
39975,443,0,32,126,GOOGLE
35224,443,0,32,126,GOOGLE
41778,80,0,32,7,HTTP
45241,80,1,32,7,HTTP
49259,80,0,32,178,AMAZON
35430,80,1,32,7,HTTP
45414,80,0,32,147,WINDOWS_UPDATE
56007,443,0,32,91,SSL
56479,3128,0,20,126,GOOGLE
62487,3128,0,20,131,HTTP_PROXY
3128,50057,0,20,131,HTTP_PROXY
65391,3128,0,20,7,HTTP
3128,57282,0,20,131,HTTP_PROXY
54465,443,0,32,91,SSL
3128,1135,1,20,7,HTTP
57370,443,0,32,126,GOOGLE
58761,3128,0,20,131,HTTP_PROXY
55208,3128,1,32,126,GOOGLE
3128,57589,1,20,7,HTTP
50628,3128,0,20,131,HTTP_PROXY
38167,80,0,32,212,MICROSOFT
36423,443,0,32,126,GOOGLE
3128,1314,0,20,131,HTTP_PROXY
50328,3128,0,20,125,SKYPE
443,40076,0,32,147,WINDOWS_UPDATE
37339,443,1,32,120,TWITTER
53491,3128,1,20,125,SKYPE
51499,3128,0,20,131,HTTP_PROXY
44077,443,0,32,91,SSL
60693,443,0,32,91,SSL
50683,3128,0,20,130,HTTP_CONNECT
51807,3128,1,20,130,HTTP_CONNECT
60957,80,0,32,7,HTTP
49949,443,1,32,124,YOUTUBE
58826,80,1,32,220,CLOUDFLARE
43273,443,0,32,91,SSL
50765,3128,0,20,130,HTTP_CONNECT
53078,3128,0,20,7,HTTP
50697,3128,0,20,126,GOOGLE
3128,55850,0,20,131,HTTP_PROXY
38380,443,0,32,122,GMAIL
3128,50076,1,20,7,HTTP
52153,3128,0,20,130,HTTP_CONNECT
50753,3128,1,20,7,HTTP
